,Member_number,Date,productId,items,productName,price,Category,order_id,gross_sales,Recency,Frequency,Monetary,Cluster
5702,1820,2015-03-21,24,2,pastry,3.1,Bakery & Sweets,5703,6.2,267,10,85.4,4
5703,3793,2015-04-15,7,1,citrus fruit,1.5,Fresh Food,5704,1.5,145,18,107.42,4
5704,1965,2015-08-04,21,3,hamburger meat,12.3,Fresh Food,5705,36.900000000000006,148,4,44.2,4
5705,4903,2015-05-01,10,1,chicken,7.2,Fresh Food,5706,7.2,22,8,48.1,2
5706,1845,2015-02-11,2,1,whole milk,1.8,Dairy,5707,1.8,145,7,20.0,4
5707,2384,2015-01-02,10,1,chicken,7.2,Fresh Food,5708,7.2,362,6,32.6,3
5708,2584,2015-04-25,71,3,shopping bags,5.12,Household & Hygiene,5709,15.36,249,20,153.97,4
5709,1193,2015-11-12,7,2,citrus fruit,1.5,Fresh Food,5710,3.0,48,4,22.56,2
5710,4267,2015-09-06,7,2,citrus fruit,1.5,Fresh Food,5711,3.0,81,14,143.7,0
5711,2707,2015-05-05,10,2,chicken,7.2,Fresh Food,5712,14.4,73,17,123.56,0
5712,3214,2015-05-08,50,1,bottled beer,1.8,Beverages,5713,1.8,8,15,104.8,2
5713,1171,2015-01-15,53,3,specialty chocolate,18.8,Bakery & Sweets,5714,56.400000000000006,239,10,75.3,4
5714,1950,2015-11-11,4,1,other vegetables,0.8,Fresh Food,5715,0.8,49,10,43.35,2
5715,4737,2015-09-19,23,2,pork,7.2,Fresh Food,5716,14.4,102,2,18.0,2
5716,3589,2015-11-04,2,2,whole milk,1.8,Dairy,5717,3.6,56,13,80.0,2
5717,2246,2015-08-29,8,3,beef,19.5,Fresh Food,5718,58.5,123,5,108.3,4
5718,2128,2015-08-10,19,1,sausage,3.1,Fresh Food,5719,3.1,142,11,111.23,4
5719,3866,2015-04-21,22,2,root vegetables,1.8,Fresh Food,5720,3.6,176,10,75.7,4
5720,1882,2015-07-09,10,3,chicken,7.2,Fresh Food,5721,21.6,96,6,97.4,2
5721,2574,2015-08-25,30,1,turkey,12.5,Fresh Food,5722,12.5,19,11,98.44,2
5722,2011,2015-12-22,38,1,soda,0.8,Beverages,5723,0.8,7,18,86.86,2
5723,4223,2015-07-20,22,2,root vegetables,1.8,Fresh Food,5724,3.6,84,17,124.2,0
5724,2068,2015-04-07,19,2,sausage,3.1,Fresh Food,5725,6.2,206,12,81.65,4
5725,3035,2015-05-09,24,1,pastry,3.1,Bakery & Sweets,5726,3.1,31,13,74.9,2
5726,2597,2015-05-08,19,1,sausage,3.1,Fresh Food,5727,3.1,137,15,125.25,4
5727,1306,2015-01-08,18,2,yogurt,2.2,Dairy,5728,4.4,40,9,58.19,2
5728,1789,2015-04-24,3,1,pip fruit,3.0,Fresh Food,5729,3.0,69,10,100.4,2
5729,1003,2015-02-10,19,2,sausage,3.1,Fresh Food,5730,6.2,323,8,60.65,3
5730,3378,2015-01-13,29,1,ham,15.2,Fresh Food,5731,15.2,351,9,52.2,3
5731,4460,2015-05-01,57,2,meat,8.5,Fresh Food,5732,17.0,171,8,49.15,4
5732,1961,2015-06-21,4,3,other vegetables,0.8,Fresh Food,5733,2.4000000000000004,15,12,54.9,2
5733,4576,2015-06-18,57,2,meat,8.5,Fresh Food,5734,17.0,104,14,159.4,0
5734,3061,2015-02-10,5,2,rolls/buns,1.2,Bakery & Sweets,5735,2.4,25,8,42.35,2
5735,1016,2015-07-19,10,3,chicken,7.2,Fresh Food,5736,21.6,86,11,104.7,2
5736,3528,2015-05-19,19,1,sausage,3.1,Fresh Food,5737,3.1,134,12,51.55,4
5737,4566,2015-03-10,25,3,canned beer,1.1,Beverages,5738,3.3000000000000003,122,13,153.96,0
5738,1979,2015-11-20,18,2,yogurt,2.2,Dairy,5739,4.4,39,17,193.7,0
5739,3662,2015-12-03,10,1,chicken,7.2,Fresh Food,5740,7.2,27,8,51.0,2
5740,2700,2015-05-13,21,3,hamburger meat,12.3,Fresh Food,5741,36.900000000000006,45,9,114.88,2
5741,2432,2015-12-12,2,1,whole milk,1.8,Dairy,5742,1.8,18,14,137.0,0
5742,2693,2015-08-17,9,1,frankfurter,5.5,Fresh Food,5743,5.5,58,11,101.4,2
5743,1456,2015-11-20,44,3,newspapers,3.2,Specialty & Seasonal,5744,9.600000000000001,40,18,168.74,0
5744,4081,2015-10-20,2,1,whole milk,1.8,Dairy,5745,1.8,71,6,31.44,2
5745,4588,2015-06-30,5,3,rolls/buns,1.2,Bakery & Sweets,5746,3.5999999999999996,52,21,176.2,0
5746,1892,2015-03-08,4,2,other vegetables,0.8,Fresh Food,5747,1.6,40,15,109.12,2
5747,1922,2015-02-07,19,1,sausage,3.1,Fresh Food,5748,3.1,84,19,98.9,2
5748,1440,2015-12-06,19,2,sausage,3.1,Fresh Food,5749,6.2,24,12,102.6,2
5749,1420,2015-06-19,25,2,canned beer,1.1,Beverages,5750,2.2,22,11,82.35,2
5750,2273,2015-10-21,1,1,tropical fruit,7.8,Fresh Food,5751,7.8,33,14,89.0,2
5751,4910,2015-11-25,54,3,condensed milk,3.5,Dairy,5752,10.5,35,6,74.9,2
5752,4593,2015-08-04,70,1,margarine,3.5,Pantry Staples,5753,3.5,134,10,59.0,4
5753,1380,2015-11-21,2,2,whole milk,1.8,Dairy,5754,3.6,39,11,101.1,2
5754,4035,2015-07-26,18,2,yogurt,2.2,Dairy,5755,4.4,149,13,63.6,4
5755,3063,2015-12-28,41,3,processed cheese,6.4,Dairy,5756,19.200000000000003,2,10,78.2,2
5756,2558,2015-08-12,40,1,grapes,9.4,Fresh Food,5757,9.4,140,2,10.6,4
5757,1744,2015-06-27,25,2,canned beer,1.1,Beverages,5758,2.2,93,4,7.65,2
5758,3162,2015-06-06,38,2,soda,0.8,Beverages,5759,1.6,207,2,2.6,4
5759,3216,2015-02-12,2,2,whole milk,1.8,Dairy,5760,3.6,321,4,12.0,3
5760,4783,2015-01-27,19,3,sausage,3.1,Fresh Food,5761,9.3,69,21,190.16,0
5761,2592,2015-09-25,23,2,pork,7.2,Fresh Food,5762,14.4,90,16,141.94,0
5762,3141,2015-07-19,23,2,pork,7.2,Fresh Food,5763,14.4,44,17,117.4,2
5763,2315,2015-12-20,30,1,turkey,12.5,Fresh Food,5764,12.5,10,14,128.42,0
5764,3318,2015-01-12,4,1,other vegetables,0.8,Fresh Food,5765,0.8,162,4,43.8,4
5765,4594,2015-05-02,74,2,whipped/sour cream,5.5,Dairy,5766,11.0,190,18,160.6,4
5766,2428,2015-08-14,59,2,hard cheese,4.5,Dairy,5767,9.0,131,17,85.45,4
5767,4613,2015-05-17,23,1,pork,7.2,Fresh Food,5768,7.2,227,12,82.82,4
5768,1676,2015-10-11,7,3,citrus fruit,1.5,Fresh Food,5769,4.5,80,10,57.6,2
5769,1259,2015-11-21,19,3,sausage,3.1,Fresh Food,5770,9.3,33,14,220.04,0
5770,3930,2015-07-12,7,3,citrus fruit,1.5,Fresh Food,5771,4.5,171,8,76.0,4
5771,3995,2015-06-26,4,3,other vegetables,0.8,Fresh Food,5772,2.4000000000000004,187,4,13.0,4
5772,1038,2015-12-14,81,3,Instant food products,0.6,Frozen & Processed Food,5773,1.7999999999999998,16,19,214.2,0
5773,4794,2015-09-06,19,3,sausage,3.1,Fresh Food,5774,9.3,64,11,68.8,2
5774,3960,2015-09-21,9,3,frankfurter,5.5,Fresh Food,5775,16.5,70,23,211.9,0
5775,3077,2015-01-05,10,3,chicken,7.2,Fresh Food,5776,21.6,121,17,148.01,0
5776,1161,2015-03-14,4,1,other vegetables,0.8,Fresh Food,5777,0.8,291,7,78.3,3
5777,1800,2015-04-16,10,3,chicken,7.2,Fresh Food,5778,21.6,152,12,81.4,4
5778,1717,2015-11-09,10,3,chicken,7.2,Fresh Food,5779,21.6,51,8,55.3,2
5779,1888,2015-06-06,29,3,ham,15.2,Fresh Food,5780,45.599999999999994,207,14,183.1,4
5780,2138,2015-03-04,3,2,pip fruit,3.0,Fresh Food,5781,6.0,301,18,221.86,3
5781,1866,2015-02-13,19,1,sausage,3.1,Fresh Food,5782,3.1,52,18,244.5,0
5782,4745,2015-09-29,29,1,ham,15.2,Fresh Food,5783,15.2,6,17,155.98,0
5783,1269,2015-09-12,4,1,other vegetables,0.8,Fresh Food,5784,0.8,91,14,123.62,0
5784,4721,2015-06-15,19,3,sausage,3.1,Fresh Food,5785,9.3,177,19,156.9,4
5785,2885,2015-03-22,1,3,tropical fruit,7.8,Fresh Food,5786,23.4,41,14,116.0,2
5786,1435,2015-04-24,29,2,ham,15.2,Fresh Food,5787,30.4,250,15,175.55,4
5787,1887,2015-02-03,1,1,tropical fruit,7.8,Fresh Food,5788,7.8,51,22,185.8,0
5788,4776,2015-03-26,25,3,canned beer,1.1,Beverages,5789,3.3000000000000003,66,17,125.7,0
5789,4313,2015-05-16,35,1,sugar,1.2,Bakery & Sweets,5790,1.2,155,10,97.42,4
5790,3545,2015-08-28,17,2,bottled water,0.5,Beverages,5791,1.0,30,11,150.4,0
5791,2307,2015-03-12,2,2,whole milk,1.8,Dairy,5792,3.6,184,11,121.62,4
5792,1215,2015-01-18,3,2,pip fruit,3.0,Fresh Food,5793,6.0,346,9,76.71,3
5793,1428,2015-01-18,5,1,rolls/buns,1.2,Bakery & Sweets,5794,1.2,346,13,107.14,3
5794,4297,2015-10-27,2,3,whole milk,1.8,Dairy,5795,5.4,64,23,145.52,0
5795,1812,2015-10-14,21,3,hamburger meat,12.3,Fresh Food,5796,36.900000000000006,77,4,49.8,2
5796,2217,2015-12-02,38,2,soda,0.8,Beverages,5797,1.6,28,8,91.05,2
5797,2378,2015-04-15,74,3,whipped/sour cream,5.5,Dairy,5798,16.5,259,4,49.0,4
5798,2397,2015-06-23,127,2,organic sausage,8.6,Fresh Food,5799,17.2,87,6,51.94,2
5799,3419,2015-08-20,66,1,onions,1.3,Fresh Food,5800,1.3,25,10,81.55,2
5800,4131,2015-03-29,19,2,sausage,3.1,Fresh Food,5801,6.2,276,11,136.8,4
5801,2220,2015-08-04,19,1,sausage,3.1,Fresh Food,5802,3.1,148,6,28.2,4
5802,3870,2015-03-21,22,2,root vegetables,1.8,Fresh Food,5803,3.6,284,6,28.2,3
5803,1483,2015-06-14,22,3,root vegetables,1.8,Fresh Food,5804,5.4,186,20,173.62,4
5804,3449,2015-11-29,23,3,pork,7.2,Fresh Food,5805,21.6,31,8,32.0,2
5805,1959,2015-12-13,2,2,whole milk,1.8,Dairy,5806,3.6,17,19,160.6,0
5806,4825,2015-01-17,29,3,ham,15.2,Fresh Food,5807,45.599999999999994,45,14,160.0,0
5807,3289,2015-05-02,9,3,frankfurter,5.5,Fresh Food,5808,16.5,4,29,334.15,0
5808,1256,2015-08-29,64,3,UHT-milk,2.1,Dairy,5809,6.300000000000001,123,12,99.65,4
5809,3369,2015-03-23,75,1,frozen vegetables,2.5,Frozen & Processed Food,5810,2.5,1,15,161.84,0
5810,2191,2015-10-25,3,3,pip fruit,3.0,Fresh Food,5811,9.0,50,10,101.67,2
5811,4645,2015-12-06,1,1,tropical fruit,7.8,Fresh Food,5812,7.8,1,20,101.9,2
5812,3818,2015-08-08,57,2,meat,8.5,Fresh Food,5813,17.0,13,15,120.2,2
5813,3857,2015-11-04,4,3,other vegetables,0.8,Fresh Food,5814,2.4000000000000004,56,14,87.4,2
5814,3651,2015-07-31,22,3,root vegetables,1.8,Fresh Food,5815,5.4,75,21,213.56,0
5815,3689,2015-07-29,143,3,liqueur,9.5,Specialty & Seasonal,5816,28.5,154,10,120.1,4
5816,2361,2015-10-03,38,2,soda,0.8,Beverages,5817,1.6,88,10,59.9,2
5817,2513,2015-12-15,70,1,margarine,3.5,Pantry Staples,5818,3.5,15,12,80.3,2
5818,2110,2015-07-29,9,1,frankfurter,5.5,Fresh Food,5819,5.5,154,8,81.5,4
5819,4895,2015-07-21,35,3,sugar,1.2,Bakery & Sweets,5820,3.5999999999999996,114,11,42.6,2
5820,2756,2015-07-31,19,2,sausage,3.1,Fresh Food,5821,6.2,37,10,97.9,2
5821,1960,2015-01-09,10,2,chicken,7.2,Fresh Food,5822,14.4,355,4,25.2,3
5822,3924,2015-10-29,69,2,domestic eggs,1.25,Fresh Food,5823,2.5,62,14,85.4,2
5823,3020,2015-08-27,54,2,condensed milk,3.5,Dairy,5824,7.0,125,8,61.3,4
5824,4531,2015-08-10,25,2,canned beer,1.1,Beverages,5825,2.2,75,17,109.07,2
5825,4901,2015-02-14,9,1,frankfurter,5.5,Fresh Food,5826,5.5,319,8,70.0,3
5826,3787,2015-09-24,23,1,pork,7.2,Fresh Food,5827,7.2,97,9,53.95,2
5827,3688,2015-09-24,2,1,whole milk,1.8,Dairy,5828,1.8,68,15,143.66,0
5828,4717,2015-04-10,1,3,tropical fruit,7.8,Fresh Food,5829,23.4,228,15,97.72,4
5829,2210,2015-09-25,23,2,pork,7.2,Fresh Food,5830,14.4,96,19,277.35,0
5830,4152,2015-05-29,22,3,root vegetables,1.8,Fresh Food,5831,5.4,195,16,115.0,4
5831,4507,2015-06-18,7,2,citrus fruit,1.5,Fresh Food,5832,3.0,137,6,59.7,4
5832,1118,2015-05-13,88,1,house keeping products,8.5,Household & Hygiene,5833,8.5,5,18,173.4,0
5833,4953,2015-05-07,3,3,pip fruit,3.0,Fresh Food,5834,9.0,81,16,144.9,0
5834,4417,2015-01-21,29,1,ham,15.2,Fresh Food,5835,15.2,226,15,217.2,4
5835,2358,2015-12-15,115,2,waffles,2.5,Bakery & Sweets,5836,5.0,15,9,111.16,2
5836,3122,2015-02-05,49,2,beverages,1.1,Beverages,5837,2.2,60,24,117.42,2
5837,3920,2015-05-10,49,2,beverages,1.1,Beverages,5838,2.2,234,11,170.9,4
5838,4592,2015-12-08,7,1,citrus fruit,1.5,Fresh Food,5839,1.5,22,16,142.9,0
5839,1326,2015-11-09,58,2,ice cream,1.8,Frozen & Processed Food,5840,3.6,51,11,103.8,2
5840,3729,2015-11-29,80,1,salty snack,0.5,Snacks,5841,0.5,31,8,49.94,2
5841,2627,2015-10-31,5,3,rolls/buns,1.2,Bakery & Sweets,5842,3.5999999999999996,60,8,42.2,2
5842,3393,2015-11-07,83,2,white bread,0.3,Bakery & Sweets,5843,0.6,53,20,151.14,0
5843,4302,2015-08-03,1,2,tropical fruit,7.8,Fresh Food,5844,15.6,55,20,254.7,0
5844,1734,2015-02-15,14,2,chocolate,11.5,Bakery & Sweets,5845,23.0,170,17,181.0,4
5845,3635,2015-02-26,2,3,whole milk,1.8,Dairy,5846,5.4,17,21,228.33,0
5846,3232,2015-12-18,18,2,yogurt,2.2,Dairy,5847,4.4,12,16,128.45,0
5847,2805,2015-04-18,27,1,coffee,8.5,Beverages,5848,8.5,122,11,77.85,2
5848,2214,2015-01-19,38,1,soda,0.8,Beverages,5849,0.8,345,4,30.6,3
5849,4725,2015-12-02,16,2,butter milk,6.1,Dairy,5850,12.2,28,10,72.22,2
5850,4975,2015-11-02,23,2,pork,7.2,Fresh Food,5851,14.4,58,13,110.7,2
5851,3393,2015-02-23,54,3,condensed milk,3.5,Dairy,5852,10.5,53,20,151.14,0
5852,4456,2015-08-08,35,3,sugar,1.2,Bakery & Sweets,5853,3.5999999999999996,144,17,91.55,4
5853,4744,2015-08-29,9,3,frankfurter,5.5,Fresh Food,5854,16.5,63,15,61.4,2
5854,1264,2015-07-30,19,2,sausage,3.1,Fresh Food,5855,6.2,23,17,145.0,0
5855,3104,2015-05-18,17,3,bottled water,0.5,Beverages,5856,1.5,209,18,92.15,4
5856,4966,2015-01-25,19,3,sausage,3.1,Fresh Food,5857,9.3,339,6,55.6,3
5857,4183,2015-01-15,80,1,salty snack,0.5,Snacks,5858,0.5,349,17,70.39,3
5858,3786,2015-02-10,98,3,light bulbs,5.7,Household & Hygiene,5859,17.1,233,13,119.9,4
5859,3299,2015-02-28,66,1,onions,1.3,Fresh Food,5860,1.3,305,11,166.1,3
5860,1656,2015-07-07,1,1,tropical fruit,7.8,Fresh Food,5861,7.8,61,12,107.14,2
5861,4753,2015-03-05,122,3,soups,4.5,Frozen & Processed Food,5862,13.5,52,23,301.1,0
5862,2857,2015-04-18,2,1,whole milk,1.8,Dairy,5863,1.8,256,15,177.8,4
5863,3692,2015-10-18,17,2,bottled water,0.5,Beverages,5864,1.0,73,12,149.1,0
5864,2613,2015-08-23,4,2,other vegetables,0.8,Fresh Food,5865,1.6,129,17,75.45,4
5865,3509,2015-07-08,38,3,soda,0.8,Beverages,5866,2.4000000000000004,175,14,156.6,4
5866,3048,2015-10-06,9,2,frankfurter,5.5,Fresh Food,5867,11.0,20,19,234.0,0
5867,1160,2015-08-21,69,1,domestic eggs,1.25,Fresh Food,5868,1.25,40,15,118.51,2
5868,2629,2015-04-26,31,2,curd cheese,9.2,Dairy,5869,18.4,24,19,178.54,0
5869,1444,2015-06-06,11,3,butter,3.2,Dairy,5870,9.600000000000001,1,20,163.32,0
5870,2578,2015-12-01,2,3,whole milk,1.8,Dairy,5871,5.4,29,18,155.76,0
5871,4184,2015-06-28,24,1,pastry,3.1,Bakery & Sweets,5872,3.1,15,8,22.5,2
5872,3201,2015-11-27,1,3,tropical fruit,7.8,Fresh Food,5873,23.4,33,17,212.4,0
5873,3311,2015-05-02,28,2,misc. beverages,1.2,Beverages,5874,2.4,182,8,84.66,4
5874,4294,2015-01-08,4,3,other vegetables,0.8,Fresh Food,5875,2.4000000000000004,27,14,66.6,2
5875,2283,2015-01-18,22,1,root vegetables,1.8,Fresh Food,5876,1.8,346,7,38.42,3
5876,3325,2015-11-07,29,3,ham,15.2,Fresh Food,5877,45.599999999999994,31,13,132.62,0
5877,3621,2015-11-02,5,2,rolls/buns,1.2,Bakery & Sweets,5878,2.4,58,18,149.45,0
5878,1968,2015-10-03,24,1,pastry,3.1,Bakery & Sweets,5879,3.1,88,11,101.0,2
5879,3717,2015-04-01,12,2,fruit/vegetable juice,2.1,Beverages,5880,4.2,214,10,70.1,4
5880,4704,2015-08-18,100,1,chewing gum,0.5,Specialty & Seasonal,5881,0.5,131,11,106.6,4
5881,3904,2015-05-11,19,3,sausage,3.1,Fresh Food,5882,9.3,233,8,137.0,4
5882,2336,2015-10-07,4,1,other vegetables,0.8,Fresh Food,5883,0.8,84,11,120.84,2
5883,3546,2015-11-22,2,1,whole milk,1.8,Dairy,5884,1.8,38,8,46.2,2
5884,3797,2015-08-23,22,3,root vegetables,1.8,Fresh Food,5885,5.4,105,15,94.8,2
5885,4607,2015-12-15,58,2,ice cream,1.8,Frozen & Processed Food,5886,3.6,15,8,66.6,2
5886,4522,2015-05-18,25,3,canned beer,1.1,Beverages,5887,3.3000000000000003,226,8,21.9,4
5887,4695,2015-10-13,1,1,tropical fruit,7.8,Fresh Food,5888,7.8,78,26,225.41,0
5888,4919,2015-03-30,7,3,citrus fruit,1.5,Fresh Food,5889,4.5,275,8,58.9,3
5889,3289,2015-03-15,53,1,specialty chocolate,18.8,Bakery & Sweets,5890,18.8,4,29,334.15,0
5890,1200,2015-09-26,65,3,candy,3.6,Bakery & Sweets,5891,10.8,95,8,26.05,2
5891,3789,2015-09-06,70,3,margarine,3.5,Pantry Staples,5892,10.5,79,11,97.92,2
5892,1289,2015-11-08,4,2,other vegetables,0.8,Fresh Food,5893,1.6,52,11,125.9,0
5893,2415,2015-04-29,1,1,tropical fruit,7.8,Fresh Food,5894,7.8,144,14,133.9,4
5894,1943,2015-09-30,1,2,tropical fruit,7.8,Fresh Food,5895,15.6,91,20,140.86,0
5895,3685,2015-08-26,53,1,specialty chocolate,18.8,Bakery & Sweets,5896,18.8,126,10,128.95,0
5896,3447,2015-11-27,9,3,frankfurter,5.5,Fresh Food,5897,16.5,33,13,78.0,2
5897,2164,2015-10-08,28,1,misc. beverages,1.2,Beverages,5898,1.2,36,25,155.6,0
5898,4107,2015-02-05,1,2,tropical fruit,7.8,Fresh Food,5899,15.6,45,12,126.65,0
5899,2744,2015-05-19,29,2,ham,15.2,Fresh Food,5900,30.4,225,8,69.5,4
5900,1051,2015-08-12,4,2,other vegetables,0.8,Fresh Food,5901,1.6,50,20,207.36,0
5901,2087,2015-04-09,1,1,tropical fruit,7.8,Fresh Food,5902,7.8,265,10,70.0,4
5902,1020,2015-10-13,25,2,canned beer,1.1,Beverages,5903,2.2,78,10,73.84,2
5903,4546,2015-04-09,8,2,beef,19.5,Fresh Food,5904,39.0,118,11,127.7,0
5904,1182,2015-11-29,21,2,hamburger meat,12.3,Fresh Food,5905,24.6,31,16,199.82,0
5905,2727,2015-12-15,2,3,whole milk,1.8,Dairy,5906,5.4,15,10,108.4,2
5906,4314,2015-04-29,48,3,finished products,6.5,Frozen & Processed Food,5907,19.5,242,17,76.9,4
5907,2745,2015-02-19,4,1,other vegetables,0.8,Fresh Food,5908,0.8,245,15,144.6,4
5908,3147,2015-02-20,7,1,citrus fruit,1.5,Fresh Food,5909,1.5,6,5,30.75,2
5909,2677,2015-12-07,19,2,sausage,3.1,Fresh Food,5910,6.2,7,6,33.6,2
5910,2321,2015-04-08,19,3,sausage,3.1,Fresh Food,5911,9.3,197,13,121.2,4
5911,4708,2015-10-02,23,2,pork,7.2,Fresh Food,5912,14.4,89,14,157.8,0
5912,3225,2015-12-12,26,2,berries,10.8,Fresh Food,5913,21.6,18,18,211.7,0
5913,3401,2015-09-28,19,3,sausage,3.1,Fresh Food,5914,9.3,93,10,53.4,2
5914,3735,2015-04-27,26,3,berries,10.8,Fresh Food,5915,32.400000000000006,32,9,80.7,2
5915,2486,2015-11-25,19,3,sausage,3.1,Fresh Food,5916,9.3,35,5,41.15,2
5916,4790,2015-08-15,46,1,pasta,3.1,Pantry Staples,5917,3.1,137,11,53.39,4
5917,1730,2015-09-19,4,1,other vegetables,0.8,Fresh Food,5918,0.8,5,8,43.0,2
5918,4724,2015-02-12,19,2,sausage,3.1,Fresh Food,5919,6.2,118,4,38.9,2
5919,4951,2015-01-09,4,1,other vegetables,0.8,Fresh Food,5920,0.8,36,13,137.6,0
5920,1341,2015-10-30,9,3,frankfurter,5.5,Fresh Food,5921,16.5,61,12,139.4,0
5921,4519,2015-09-02,19,3,sausage,3.1,Fresh Food,5922,9.3,57,5,101.6,2
5922,2914,2015-04-01,64,1,UHT-milk,2.1,Dairy,5923,2.1,30,9,67.1,2
5923,3916,2015-10-04,2,2,whole milk,1.8,Dairy,5924,3.6,87,6,49.5,2
5924,4145,2015-04-11,28,2,misc. beverages,1.2,Beverages,5925,2.4,263,6,31.84,4
5925,3657,2015-01-27,107,1,liver loaf,8.5,Fresh Food,5926,8.5,92,20,253.55,0
5926,2546,2015-05-07,82,2,pet care,5.8,Pet Care,5927,11.6,237,5,37.8,4
5927,2738,2015-02-03,2,2,whole milk,1.8,Dairy,5928,3.6,51,21,220.0,0
5928,1491,2015-12-30,10,2,chicken,7.2,Fresh Food,5929,14.4,0,11,108.4,2
5929,3268,2015-04-18,51,3,dessert,1.15,Bakery & Sweets,5930,3.4499999999999997,54,16,132.27,0
5930,1820,2015-04-07,23,3,pork,7.2,Fresh Food,5931,21.6,267,10,85.4,4
5931,1923,2015-12-06,8,1,beef,19.5,Fresh Food,5932,19.5,24,12,93.15,2
5932,2968,2015-10-17,38,3,soda,0.8,Beverages,5933,2.4000000000000004,74,2,12.64,2
5933,4970,2015-08-08,82,2,pet care,5.8,Pet Care,5934,11.6,144,7,70.5,4
5934,4827,2015-10-03,22,3,root vegetables,1.8,Fresh Food,5935,5.4,33,14,108.7,2
5935,3474,2015-04-07,1,1,tropical fruit,7.8,Fresh Food,5936,7.8,127,16,167.4,0
5936,4417,2015-03-19,10,3,chicken,7.2,Fresh Food,5937,21.6,226,15,217.2,4
5937,3061,2015-11-05,38,2,soda,0.8,Beverages,5938,1.6,25,8,42.35,2
5938,4364,2015-05-25,10,2,chicken,7.2,Fresh Food,5939,14.4,6,22,157.05,0
5939,2887,2015-01-17,1,1,tropical fruit,7.8,Fresh Food,5940,7.8,347,4,31.1,3
5940,1292,2015-10-24,49,3,beverages,1.1,Beverages,5941,3.3000000000000003,67,4,22.7,2
5941,1693,2015-12-27,66,3,onions,1.3,Fresh Food,5942,3.9000000000000004,3,12,71.9,2
5942,2267,2015-01-07,2,3,whole milk,1.8,Dairy,5943,5.4,49,15,161.4,0
5943,2663,2015-09-10,10,2,chicken,7.2,Fresh Food,5944,14.4,70,27,208.82,0
5944,1551,2015-06-11,1,1,tropical fruit,7.8,Fresh Food,5945,7.8,141,13,92.7,4
5945,3421,2015-05-12,7,3,citrus fruit,1.5,Fresh Food,5946,4.5,232,11,102.75,4
5946,2785,2015-07-12,103,2,semi-finished bread,1.1,Frozen & Processed Food,5947,2.2,73,10,132.96,0
5947,4326,2015-05-02,1,2,tropical fruit,7.8,Fresh Food,5948,15.6,54,12,111.36,2
5948,2871,2015-12-20,21,2,hamburger meat,12.3,Fresh Food,5949,24.6,10,8,77.25,2
5949,4969,2015-05-26,19,3,sausage,3.1,Fresh Food,5950,9.3,218,13,94.36,4
5950,3463,2015-09-24,1,3,tropical fruit,7.8,Fresh Food,5951,23.4,97,8,61.74,2
5951,1504,2015-11-30,45,3,curd,9.8,Dairy,5952,29.400000000000002,30,11,151.7,0
5952,2528,2015-10-19,1,3,tropical fruit,7.8,Fresh Food,5953,23.4,72,7,65.3,2
5953,1959,2015-05-15,1,3,tropical fruit,7.8,Fresh Food,5954,23.4,17,19,160.6,0
5954,2479,2015-01-13,2,3,whole milk,1.8,Dairy,5955,5.4,351,10,40.05,3
5955,4809,2015-04-13,108,3,zwieback,12.3,Snacks,5956,36.900000000000006,93,12,99.26,2
5956,4047,2015-03-06,60,3,cream cheese,6.3,Dairy,5957,18.9,299,4,32.44,3
5957,2781,2015-01-11,5,3,rolls/buns,1.2,Bakery & Sweets,5958,3.5999999999999996,212,13,88.5,4
5958,1837,2015-01-03,57,2,meat,8.5,Fresh Food,5959,17.0,174,12,87.75,4
5959,3288,2015-04-26,20,3,brown bread,0.8,Bakery & Sweets,5960,2.4000000000000004,248,6,25.4,4
5960,1152,2015-04-20,38,1,soda,0.8,Beverages,5961,0.8,164,8,83.05,4
5961,1641,2015-06-23,64,2,UHT-milk,2.1,Dairy,5962,4.2,190,12,94.7,4
5962,2685,2015-07-19,9,3,frankfurter,5.5,Fresh Food,5963,16.5,84,12,60.4,2
5963,3599,2015-01-08,57,1,meat,8.5,Fresh Food,5964,8.5,39,11,84.85,2
5964,2114,2015-11-06,2,3,whole milk,1.8,Dairy,5965,5.4,54,6,33.3,2
5965,2019,2015-09-08,19,1,sausage,3.1,Fresh Food,5966,3.1,46,18,91.1,2
5966,4019,2015-03-19,37,1,herbs,6.5,Fresh Food,5967,6.5,124,17,119.9,4
5967,3663,2015-06-28,2,1,whole milk,1.8,Dairy,5968,1.8,40,19,158.5,0
5968,3170,2015-12-03,4,1,other vegetables,0.8,Fresh Food,5969,0.8,27,12,137.4,0
5969,3537,2015-09-24,20,2,brown bread,0.8,Bakery & Sweets,5970,1.6,97,13,104.4,2
5970,3918,2015-06-22,74,2,whipped/sour cream,5.5,Dairy,5971,11.0,191,13,232.92,0
5971,3507,2015-07-22,4,1,other vegetables,0.8,Fresh Food,5972,0.8,50,18,144.4,0
5972,4453,2015-05-22,23,3,pork,7.2,Fresh Food,5973,21.6,129,18,158.6,0
5973,2769,2015-07-31,133,1,flower soil/fertilizer,2.83,Household & Hygiene,5974,2.83,152,12,132.63,4
5974,4151,2015-11-02,2,2,whole milk,1.8,Dairy,5975,3.6,58,2,7.2,2
5975,2291,2015-04-10,40,3,grapes,9.4,Fresh Food,5976,28.200000000000003,101,12,97.85,2
5976,1677,2015-02-21,107,2,liver loaf,8.5,Fresh Food,5977,17.0,21,11,219.0,0
